-0.1824979322031963,0.052666870683581925
-0.17064471343838541,0.052666870683581925
-0.15879149467357456,0.052666870683581925
-0.14693827590876368,0.052666870683581925
-0.13508505714395283,0.052666870683581925
-0.12323183837914195,0.052666870683581925
-0.11137861961433108,0.052666870683581925
-0.09952540084952022,0.052666870683581925
-0.08767218208470935,0.052666870683581925
-0.07581896331989849,0.052666870683581925
-0.06396574455508762,0.052666870683581925
-0.059106013064017415,0.04986110339902324
-0.05424628157294721,0.04705533611446456
-0.049386550081877006,0.044249568829905876
-0.0445268185908068,0.04144380154534719
-0.0396670870997366,0.03863803426078851
-0.0348073556086664,0.03583226697622983
-0.029947624117596196,0.03302649969167114
-0.02508789262652599,0.03022073240711246
-0.020228161135455787,0.027414965122553776
-0.015368429644385584,0.02460919783799509
-0.013954242108933354,0.023841356655263667
-0.012501806965808012,0.023148580629161933
-0.011015105238779339,0.02253276861062315
-0.00949821187394175,0.021995608497585577
-0.0079552845705703,0.0215385726085815
-0.006390552385155964,0.021162913647214506
-0.0048083041398557696,0.020869661268585974
-0.00321287666712935,0.020659619257081995
-0.0016086429227826484,0.02053336332325626
-0.0,0.020491239525847447
0.00034143745012900063,0.02049868971751237
0.0006822249546656447,0.020521026110643867
0.0010217138052259509,0.02055820618664809
0.0013592577654875932,0.02061015917113719
0.001694214301337469,0.02067678616865238
0.0020259458039719024,0.02075796035091705
0.002353820803621244,0.020853527198261633
0.002677215171588463,0.020963304793760535
0.002995513308313601,0.021087084169521375
0.0033081093152025173,0.021224629704467236
0.011076424906922093,0.02573772925154863
0.01875070365105902,0.03002012438817141
0.02633094554761329,0.034071815114335546
0.03381715059658491,0.03789280143004107
0.04120931879797387,0.04148308333528796
0.048507450151780186,0.04484266083007622
0.05571154465800384,0.04797153391440585
0.06282160231664485,0.050869702588276874
0.06983762312770321,0.05353716685168926
0.0767596070911789,0.055973926704643004
0.08358755420707198,0.05817998214713814
0.09032146447538236,0.060155333179174646
0.09696133789611011,0.06189997980075252
0.1035071744692552,0.06341392201187177
0.10995897419481764,0.06469715981253238
0.11631673707279744,0.06574969320273438
0.12258046310319458,0.06657152218247775
0.12875015228600906,0.06716264675176249
0.13482580462124089,0.0675230669105886
0.14080742010889005,0.06765278265895609
